Unnamed: 0,Unnamed: 1,Sample Data - Power BI,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,1,19,22,2021-04-13 00:00:00,868,90,87
,,14,11,13,2021-04-13 00:00:00,8729,35,364
,,12,5,3,2021-04-13 00:00:00,2065,17,130
,,14,3,3,2021-04-13 00:00:00,6293,48,274
,,9,22,1,2021-04-13 00:00:00,7602,247,761
,,19,13,5,2021-04-13 00:00:00,10150,223,598
,,3,10,5,2021-04-13 00:00:00,11081,311,739
,,8,24,19,2021-04-13 00:00:00,588,41,27
,,13,4,1,2021-04-13 00:00:00,3710,129,413
,,22,3,19,2021-04-14 00:00:00,371,121,27
,,18,9,2,2021-04-14 00:00:00,2254,69,119
,,15,0,17,2021-04-14 00:00:00,2345,70,112
,,1,0,0,2021-04-14 00:00:00,18473,6,2053
,,25,17,16,2021-04-14 00:00:00,1680,26,58
,,21,11,2,2021-04-14 00:00:00,4508,16,215
,,7,0,19,2021-04-15 00:00:00,8463,284,385
,,2,21,6,2021-04-15 00:00:00,931,269,117
,,12,19,10,2021-04-15 00:00:00,12460,197,623
,,7,0,13,2021-04-15 00:00:00,868,78,37
,,18,16,12,2021-04-15 00:00:00,301,117,13
,,3,8,6,2021-04-15 00:00:00,434,116,37
,,21,10,17,2021-04-15 00:00:00,2058,2,115
,,4,1,22,2021-04-15 00:00:00,9597,167,873
,,19,8,5,2021-04-16 00:00:00,13314,198,784
,,18,4,6,2021-04-16 00:00:00,630,106,70
,,25,24,19,2021-04-16 00:00:00,8918,31,446
,,16,2,12,2021-04-16 00:00:00,7133,446,223
,,24,0,11,2021-04-16 00:00:00,1638,106,97
,,19,8,0,2021-04-16 00:00:00,8253,262,551
,,7,21,13,2021-04-16 00:00:00,5950,30,192
,,12,3,0,2021-04-16 00:00:00,7000,5,875
,,16,19,16,2021-04-16 00:00:00,2030,162,89
,,24,2,5,2021-04-16 00:00:00,8337,306,439
,,10,21,13,2021-04-16 00:00:00,1876,171,79
,,0,19,10,2021-04-16 00:00:00,9352,293,446
,,7,21,0,2021-04-16 00:00:00,5621,154,625
,,10,2,15,2021-04-16 00:00:00,6062,12,674
,,21,11,19,2021-04-16 00:00:00,5054,154,266
,,3,11,4,2021-04-16 00:00:00,7581,239,237
,,12,17,21,2021-04-16 00:00:00,7763,125,353
,,8,18,22,2021-04-16 00:00:00,9387,181,626
,,1,13,2,2021-04-16 00:00:00,966,163,57
,,15,2,5,2021-04-16 00:00:00,5278,27,278
,,2,9,22,2021-04-16 00:00:00,18354,275,1669
,,19,8,21,2021-04-16 00:00:00,1330,161,61
,,22,7,10,2021-04-16 00:00:00,1155,91,83
,,21,24,15,2021-04-16 00:00:00,4669,101,667
,,5,7,11,2021-04-16 00:00:00,4676,25,293
,,11,11,4,2021-04-16 00:00:00,602,19,21
,,13,12,3,2021-04-19 00:00:00,13090,133,770
,,16,0,9,2021-04-19 00:00:00,11928,159,459
,,0,6,4,2021-04-19 00:00:00,4634,244,145
,,7,4,20,2021-04-19 00:00:00,5292,72,252
,,2,4,17,2021-04-19 00:00:00,9065,56,378
,,25,16,21,2021-04-19 00:00:00,12299,338,560
,,11,9,12,2021-04-19 00:00:00,6818,172,273
,,7,22,20,2021-04-19 00:00:00,3773,81,252
,,12,10,0,2021-04-19 00:00:00,5138,82,367
,,0,18,20,2021-04-19 00:00:00,4557,20,269
,,1,0,5,2021-04-19 00:00:00,2751,128,138
,,17,0,1,2021-04-19 00:00:00,10906,8,779
,,20,11,8,2021-04-19 00:00:00,5621,7,256
,,12,11,2,2021-04-20 00:00:00,2471,64,155
,,9,11,22,2021-04-20 00:00:00,6139,9,410
,,15,24,9,2021-04-20 00:00:00,2807,151,128
,,17,6,19,2021-04-20 00:00:00,8169,142,454
,,12,6,14,2021-04-20 00:00:00,8785,280,586
,,1,3,17,2021-04-20 00:00:00,5628,33,256
,,11,5,22,2021-04-20 00:00:00,1302,7,77
,,17,0,17,2021-04-20 00:00:00,9282,188,387
,,25,5,12,2021-04-20 00:00:00,4046,96,162
,,13,1,9,2021-04-20 00:00:00,10605,169,442
,,6,2,0,2021-04-20 00:00:00,5929,25,539
,,5,13,12,2021-04-20 00:00:00,2611,175,105
,,10,2,6,2021-04-20 00:00:00,7686,51,769
,,14,11,22,2021-04-20 00:00:00,2786,98,164
,,13,2,1,2021-04-20 00:00:00,4123,247,516
,,21,10,8,2021-04-20 00:00:00,1477,111,78
,,9,16,7,2021-04-20 00:00:00,12040,255,416
,,12,10,11,2021-04-20 00:00:00,4340,277,310
,,16,3,8,2021-04-20 00:00:00,2639,526,126
,,8,9,15,2021-04-21 00:00:00,7931,377,1322
,,12,3,9,2021-04-21 00:00:00,1078,298,45
,,2,12,2,2021-04-21 00:00:00,8680,429,362
,,17,22,3,2021-04-21 00:00:00,8967,15,427
,,8,24,4,2021-04-21 00:00:00,12075,258,465
,,9,16,11,2021-04-21 00:00:00,4396,68,294
,,11,9,16,2021-04-21 00:00:00,2877,84,96
,,8,22,19,2021-04-21 00:00:00,1659,291,104
,,19,0,1,2021-04-21 00:00:00,616,30,42
,,5,23,5,2021-04-21 00:00:00,7021,124,469
,,24,5,1,2021-04-21 00:00:00,3255,119,296
,,20,19,6,2021-04-21 00:00:00,5516,269,613
,,13,4,22,2021-04-21 00:00:00,18039,148,1289
,,11,23,12,2021-04-21 00:00:00,12593,254,394
,,17,3,16,2021-04-21 00:00:00,1981,28,67
,,9,5,19,2021-04-21 00:00:00,6552,112,410
,,5,5,19,2021-04-21 00:00:00,10682,213,629
,,19,16,1,2021-04-21 00:00:00,11046,156,789
,,13,11,14,2021-04-21 00:00:00,4263,140,225
,,1,4,15,2021-04-21 00:00:00,5558,440,464
,,24,7,12,2021-04-22 00:00:00,4214,155,128
,,0,21,2,2021-04-22 00:00:00,7301,46,406
,,25,13,1,2021-04-22 00:00:00,4473,179,373
,,3,22,4,2021-04-22 00:00:00,11081,349,462
,,22,15,14,2021-04-22 00:00:00,1120,274,75
,,17,19,3,2021-04-22 00:00:00,10297,48,430
,,20,4,0,2021-04-22 00:00:00,1869,343,234
,,3,21,2,2021-04-22 00:00:00,12229,182,644
,,19,17,19,2021-04-22 00:00:00,7707,173,482
,,7,11,12,2021-04-22 00:00:00,1351,150,55
,,15,2,16,2021-04-22 00:00:00,7035,185,252
,,1,3,9,2021-04-22 00:00:00,3178,323,114
,,3,15,1,2021-04-22 00:00:00,3668,336,408
,,14,1,15,2021-04-22 00:00:00,15295,160,1700
,,17,5,12,2021-04-22 00:00:00,9667,227,323
,,20,6,5,2021-04-22 00:00:00,7308,171,488
,,14,5,19,2021-04-22 00:00:00,6888,18,328
,,24,21,3,2021-04-22 00:00:00,1085,183,46
,,12,3,17,2021-04-22 00:00:00,3549,492,148
,,16,9,15,2021-04-23 00:00:00,245,365,21
,,25,6,8,2021-04-23 00:00:00,525,166,24
,,4,15,12,2021-04-23 00:00:00,9373,200,313
,,7,24,3,2021-04-23 00:00:00,3822,155,225
,,8,8,14,2021-04-23 00:00:00,4326,123,206
,,18,6,10,2021-04-23 00:00:00,427,428,23
,,20,19,5,2021-04-23 00:00:00,12236,61,816
,,9,9,2,2021-04-23 00:00:00,4655,124,259
,,11,9,3,2021-04-23 00:00:00,1246,359,78
,,14,22,7,2021-04-23 00:00:00,11291,206,452
,,9,14,0,2021-04-26 00:00:00,5530,45,395
,,10,13,22,2021-04-26 00:00:00,7658,233,851
,,21,17,14,2021-04-26 00:00:00,1204,199,67
,,18,13,16,2021-04-26 00:00:00,7238,19,250
,,10,0,4,2021-04-26 00:00:00,2359,284,91
,,19,11,14,2021-04-26 00:00:00,4676,96,234
,,2,17,8,2021-04-26 00:00:00,4893,229,233
,,15,23,8,2021-04-26 00:00:00,5152,133,258
,,0,0,12,2021-04-27 00:00:00,3808,376,142
,,0,1,17,2021-04-27 00:00:00,6538,182,273
,,8,23,22,2021-04-27 00:00:00,3486,295,249
,,1,18,4,2021-04-27 00:00:00,4865,94,174
,,24,23,22,2021-04-27 00:00:00,4606,74,384
,,13,15,7,2021-04-27 00:00:00,35,380,2
,,10,23,20,2021-04-27 00:00:00,6069,304,304
,,1,21,7,2021-04-27 00:00:00,21,117,1
,,9,9,13,2021-04-27 00:00:00,8071,16,299
,,11,24,1,2021-04-27 00:00:00,2716,267,194
,,16,14,15,2021-04-27 00:00:00,7574,136,842
,,20,4,14,2021-04-27 00:00:00,931,48,52
,,18,3,19,2021-04-27 00:00:00,9499,141,500
,,24,21,15,2021-04-27 00:00:00,350,167,25
,,1,4,5,2021-04-27 00:00:00,371,437,20
,,15,16,7,2021-04-27 00:00:00,10367,156,432
,,0,7,2,2021-04-27 00:00:00,9597,129,600
,,21,6,3,2021-04-27 00:00:00,2443,379,102
,,25,23,12,2021-04-27 00:00:00,3556,75,123
,,21,15,9,2021-04-27 00:00:00,2457,261,82
,,25,16,22,2021-04-27 00:00:00,16170,71,952
,,9,15,21,2021-04-27 00:00:00,8456,178,302
,,5,9,14,2021-04-27 00:00:00,28,147,2
,,7,5,2,2021-04-27 00:00:00,10794,118,450
,,17,9,8,2021-04-27 00:00:00,7539,10,444
,,1,10,7,2021-04-28 00:00:00,2982,102,120
,,17,5,14,2021-04-28 00:00:00,6237,73,347
,,15,13,22,2021-04-28 00:00:00,11564,28,1285
,,16,9,14,2021-04-28 00:00:00,105,73,7
,,10,8,16,2021-04-29 00:00:00,10402,33,417
,,15,6,11,2021-04-29 00:00:00,20993,411,1235
,,14,23,3,2021-04-29 00:00:00,7658,190,383
,,4,1,14,2021-04-29 00:00:00,1981,235,105
,,4,13,15,2021-04-29 00:00:00,4816,64,402
,,0,14,17,2021-04-29 00:00:00,3661,287,147
,,0,8,21,2021-04-29 00:00:00,2688,580,128
,,1,6,12,2021-04-29 00:00:00,2534,159,80
,,5,4,14,2021-04-29 00:00:00,1820,81,91
,,12,11,8,2021-04-29 00:00:00,5432,107,388
,,16,17,3,2021-04-30 00:00:00,7189,117,400
,,12,15,13,2021-04-30 00:00:00,6188,18,207
,,6,5,7,2021-04-30 00:00:00,3283,260,150
,,18,7,0,2021-04-30 00:00:00,6524,275,502
,,14,6,12,2021-04-30 00:00:00,5180,32,192
,,0,6,6,2021-04-30 00:00:00,12838,241,803
,,7,22,13,2021-04-30 00:00:00,4648,114,194
,,5,0,17,2021-04-30 00:00:00,3031,263,127
,,1,12,20,2021-04-30 00:00:00,10990,152,785
,,0,22,11,2021-04-30 00:00:00,1078,470,72
,,0,19,22,2021-04-30 00:00:00,8218,114,822
,,13,24,6,2021-04-30 00:00:00,10381,16,944
,,10,0,13,2021-04-30 00:00:00,1085,196,41
,,10,18,6,2021-04-30 00:00:00,3052,22,191
,,3,18,13,2021-05-03 00:00:00,4214,148,151
,,11,18,1,2021-05-03 00:00:00,3178,42,245
,,12,0,1,2021-05-03 00:00:00,3066,194,384
,,2,14,11,2021-05-03 00:00:00,9485,99,949
,,15,13,19,2021-05-03 00:00:00,3955,2,264
,,22,23,5,2021-05-03 00:00:00,6538,69,312
,,14,15,13,2021-05-03 00:00:00,10178,9,329
,,17,17,7,2021-05-03 00:00:00,7882,197,359
,,6,18,14,2021-05-03 00:00:00,5943,285,372
,,6,16,0,2021-05-03 00:00:00,4088,319,256
,,14,14,21,2021-05-03 00:00:00,749,266,28
,,24,8,13,2021-05-03 00:00:00,13958,185,451
,,14,8,5,2021-05-03 00:00:00,5901,385,296
,,4,9,0,2021-05-03 00:00:00,6342,64,793
,,16,17,22,2021-05-03 00:00:00,315,335,19
,,10,7,6,2021-05-03 00:00:00,147,84,14
,,16,24,4,2021-05-03 00:00:00,10213,217,365
,,2,24,2,2021-05-03 00:00:00,8484,398,386
,,14,13,10,2021-05-03 00:00:00,532,78,26
,,17,4,19,2021-05-03 00:00:00,8785,155,550
,,9,8,20,2021-05-03 00:00:00,8001,203,572
,,18,2,15,2021-05-03 00:00:00,364,234,37
,,7,14,11,2021-05-03 00:00:00,2331,158,138
,,2,17,0,2021-05-03 00:00:00,7665,93,480
,,22,18,20,2021-05-03 00:00:00,2905,341,224
,,22,4,2,2021-05-03 00:00:00,6230,426,260
,,7,3,0,2021-05-03 00:00:00,2758,51,345
,,1,21,1,2021-05-03 00:00:00,2352,136,181
,,7,4,16,2021-05-03 00:00:00,2779,53,93
,,9,3,12,2021-05-03 00:00:00,7,551,1
,,3,12,9,2021-05-04 00:00:00,3213,142,111
,,20,9,19,2021-05-04 00:00:00,9275,3,489
,,9,9,19,2021-05-04 00:00:00,4368,87,199
,,21,3,21,2021-05-04 00:00:00,10633,14,409
,,5,21,19,2021-05-04 00:00:00,11319,66,708
,,10,1,20,2021-05-04 00:00:00,8799,126,518
,,17,5,21,2021-05-04 00:00:00,2695,49,104
,,7,4,22,2021-05-04 00:00:00,245,224,25
,,18,9,6,2021-05-04 00:00:00,3647,85,406
,,7,8,12,2021-05-04 00:00:00,6412,31,257
,,11,3,17,2021-05-04 00:00:00,2905,149,112
,,7,19,4,2021-05-04 00:00:00,13650,235,427
,,14,14,8,2021-05-04 00:00:00,623,9,37
,,7,13,1,2021-05-04 00:00:00,5131,196,514
,,7,3,15,2021-05-04 00:00:00,8722,146,970
,,13,16,6,2021-05-05 00:00:00,1211,53,87
,,12,6,0,2021-05-05 00:00:00,2002,378,126
,,9,8,11,2021-05-05 00:00:00,2100,37,175
,,7,11,6,2021-05-05 00:00:00,2765,147,231
,,20,14,16,2021-05-05 00:00:00,9198,133,318
,,4,4,5,2021-05-05 00:00:00,5852,18,391
,,24,21,21,2021-05-05 00:00:00,17892,181,746
,,15,16,9,2021-05-05 00:00:00,5117,44,223
,,8,12,5,2021-05-05 00:00:00,3024,153,144
,,21,22,20,2021-05-05 00:00:00,3479,274,174
,,11,17,2,2021-05-05 00:00:00,1554,167,74
,,24,11,5,2021-05-05 00:00:00,2884,2,145
,,17,18,20,2021-05-05 00:00:00,4774,344,299
,,15,3,11,2021-05-05 00:00:00,3556,7,238
,,10,21,0,2021-05-05 00:00:00,7742,66,484
,,25,24,11,2021-05-05 00:00:00,917,32,51
,,11,3,10,2021-05-06 00:00:00,8176,332,546
,,3,10,11,2021-05-06 00:00:00,14357,215,1026
,,6,8,9,2021-05-06 00:00:00,4669,55,187
,,1,17,12,2021-05-06 00:00:00,13608,39,504
,,6,24,10,2021-05-06 00:00:00,2933,273,140
,,16,24,5,2021-05-06 00:00:00,7056,146,471
,,24,18,5,2021-05-06 00:00:00,10024,32,627
,,10,2,4,2021-05-06 00:00:00,4438,212,154
,,0,16,0,2021-05-07 00:00:00,14413,94,1602
,,2,3,9,2021-05-07 00:00:00,4305,226,160
,,8,9,0,2021-05-07 00:00:00,1729,108,133
,,0,10,3,2021-05-07 00:00:00,91,177,5
,,9,7,11,2021-05-07 00:00:00,637,37,49
,,18,5,22,2021-05-07 00:00:00,10178,205,727
,,15,0,15,2021-05-07 00:00:00,1358,90,170
,,5,10,13,2021-05-07 00:00:00,3423,92,111
,,2,12,14,2021-05-07 00:00:00,4291,469,253
,,9,13,19,2021-05-07 00:00:00,4970,295,332
,,4,13,4,2021-05-07 00:00:00,6874,438,265
,,18,6,9,2021-05-07 00:00:00,4550,65,198
,,2,3,20,2021-05-07 00:00:00,1652,61,92
,,22,22,22,2021-05-07 00:00:00,1946,190,163
,,13,16,5,2021-05-07 00:00:00,8407,73,526
,,1,10,2,2021-05-07 00:00:00,2422,208,143
,,4,11,13,2021-05-07 00:00:00,4788,62,178
,,7,18,14,2021-05-07 00:00:00,294,354,17
,,15,10,10,2021-05-10 00:00:00,5453,172,390
,,16,7,17,2021-05-10 00:00:00,7378,121,352
,,12,0,22,2021-05-10 00:00:00,10710,56,670
,,16,1,5,2021-05-10 00:00:00,2807,172,156
,,4,17,15,2021-05-10 00:00:00,9044,64,754
,,4,16,13,2021-05-10 00:00:00,5446,34,195
,,18,13,14,2021-05-10 00:00:00,16065,98,1236
,,11,19,5,2021-05-10 00:00:00,3682,288,168
,,18,4,10,2021-05-10 00:00:00,2548,25,142
,,0,15,7,2021-05-10 00:00:00,3052,179,114
,,7,2,6,2021-05-10 00:00:00,623,8,52
,,24,3,1,2021-05-10 00:00:00,3738,37,468
,,4,12,7,2021-05-11 00:00:00,1750,49,65
,,18,7,11,2021-05-11 00:00:00,4053,57,226
,,4,18,12,2021-05-11 00:00:00,2702,12,82
,,5,4,22,2021-05-11 00:00:00,7987,85,888
,,15,9,9,2021-05-11 00:00:00,1148,4,48
,,11,5,13,2021-05-12 00:00:00,4186,143,140
,,24,10,10,2021-05-12 00:00:00,5229,26,276
,,24,21,12,2021-05-12 00:00:00,6146,395,212
,,2,14,2,2021-05-12 00:00:00,11102,251,505
,,21,9,5,2021-05-12 00:00:00,15603,135,1041
,,21,9,10,2021-05-12 00:00:00,2758,177,138
,,16,0,22,2021-05-12 00:00:00,7420,234,619
,,6,16,3,2021-05-12 00:00:00,2345,118,107
,,6,14,1,2021-05-12 00:00:00,12362,201,1546
,,9,1,20,2021-05-12 00:00:00,420,203,33
,,10,14,17,2021-05-13 00:00:00,6440,458,293
,,25,12,22,2021-05-13 00:00:00,11613,32,726
,,19,9,17,2021-05-13 00:00:00,14910,260,785
,,16,0,19,2021-05-13 00:00:00,455,180,23
,,8,7,6,2021-05-13 00:00:00,784,287,56
,,2,19,22,2021-05-14 00:00:00,2597,81,200
,,24,15,4,2021-05-14 00:00:00,4543,323,157
,,2,11,15,2021-05-14 00:00:00,4452,42,636
,,18,0,19,2021-05-14 00:00:00,5544,392,370
,,16,4,15,2021-05-14 00:00:00,5215,206,580
,,4,15,11,2021-05-14 00:00:00,3052,123,306
,,11,18,9,2021-05-14 00:00:00,19579,327,676
,,8,13,17,2021-05-14 00:00:00,217,139,10
,,24,18,15,2021-05-14 00:00:00,3080,216,237
,,2,17,22,2021-05-14 00:00:00,3934,114,303
,,19,16,16,2021-05-14 00:00:00,2506,48,97
,,6,17,14,2021-05-14 00:00:00,5782,231,413
,,1,0,15,2021-05-14 00:00:00,9016,169,752
,,24,8,10,2021-05-14 00:00:00,1638,238,82
,,3,2,7,2021-05-14 00:00:00,5950,130,213
,,14,14,15,2021-05-14 00:00:00,3948,263,439
,,17,2,16,2021-05-17 00:00:00,5278,44,182
,,2,12,17,2021-05-17 00:00:00,5026,33,240
,,20,0,17,2021-05-17 00:00:00,5208,249,248
,,15,15,20,2021-05-17 00:00:00,5593,9,431
,,17,21,3,2021-05-17 00:00:00,3689,150,168
,,1,11,19,2021-05-17 00:00:00,9170,64,437
,,4,7,19,2021-05-17 00:00:00,3094,195,172
,,6,6,16,2021-05-17 00:00:00,7777,77,289
,,10,17,2,2021-05-17 00:00:00,11109,133,505
,,24,3,0,2021-05-17 00:00:00,4158,58,297
,,7,22,16,2021-05-17 00:00:00,9863,92,395
,,13,7,15,2021-05-17 00:00:00,3101,249,259
,,13,24,20,2021-05-17 00:00:00,3864,36,298
,,10,7,4,2021-05-17 00:00:00,8428,162,291
,,3,23,6,2021-05-17 00:00:00,14574,248,1122
,,0,8,19,2021-05-17 00:00:00,7315,127,431
,,12,10,16,2021-05-18 00:00:00,7805,74,279
,,4,1,11,2021-05-18 00:00:00,2324,230,146
,,11,23,17,2021-05-18 00:00:00,2499,24,132
,,18,0,22,2021-05-18 00:00:00,5285,24,441
,,6,5,6,2021-05-18 00:00:00,1925,92,129
,,16,16,1,2021-05-18 00:00:00,13286,166,886
,,9,7,2,2021-05-18 00:00:00,1659,89,104
,,22,5,8,2021-05-18 00:00:00,168,166,11
,,20,3,4,2021-05-18 00:00:00,6020,11,215
,,1,2,11,2021-05-18 00:00:00,2219,150,222
,,18,17,13,2021-05-18 00:00:00,12740,68,411
,,1,7,16,2021-05-18 00:00:00,11018,69,441
,,10,0,1,2021-05-18 00:00:00,5040,144,336
,,7,14,5,2021-05-19 00:00:00,10220,71,445
,,3,19,5,2021-05-19 00:00:00,8995,238,450
,,19,23,21,2021-05-19 00:00:00,3738,12,187
,,2,15,7,2021-05-19 00:00:00,7749,186,259
,,5,6,16,2021-05-19 00:00:00,868,351,33
,,5,16,12,2021-05-19 00:00:00,2338,183,74
,,14,12,11,2021-05-19 00:00:00,12754,151,751
,,9,5,4,2021-05-19 00:00:00,15148,5,489
,,20,1,2,2021-05-19 00:00:00,1666,12,98
,,5,7,6,2021-05-19 00:00:00,595,43,55
,,15,0,12,2021-05-19 00:00:00,10486,175,328
,,19,19,22,2021-05-19 00:00:00,6860,132,490
,,8,10,1,2021-05-19 00:00:00,9639,130,964
,,6,1,16,2021-05-19 00:00:00,4557,9,176
,,21,21,20,2021-05-19 00:00:00,9786,251,576
,,2,8,0,2021-05-19 00:00:00,3948,137,359
,,12,16,22,2021-05-19 00:00:00,4893,253,377
,,4,3,3,2021-05-20 00:00:00,7441,74,414
,,20,0,22,2021-05-20 00:00:00,9079,167,535
,,6,18,4,2021-05-21 00:00:00,3962,198,133
,,8,14,3,2021-05-21 00:00:00,6111,57,382
,,1,11,9,2021-05-21 00:00:00,1414,122,49
,,7,7,11,2021-05-21 00:00:00,812,20,51
,,4,0,3,2021-05-21 00:00:00,7084,4,394
,,24,6,12,2021-05-21 00:00:00,18942,357,702
,,6,3,14,2021-05-21 00:00:00,7154,124,421
,,24,8,0,2021-05-21 00:00:00,1225,131,103
,,16,9,6,2021-05-21 00:00:00,8211,136,747
,,5,18,14,2021-05-21 00:00:00,10465,185,524
,,9,24,11,2021-05-21 00:00:00,6181,334,619
,,5,17,0,2021-05-21 00:00:00,2695,232,193
,,6,14,15,2021-05-21 00:00:00,17451,135,2909
,,0,16,10,2021-05-21 00:00:00,6790,131,425
,,8,6,21,2021-05-24 00:00:00,9226,541,330
,,20,5,22,2021-05-24 00:00:00,9884,104,899
,,3,4,20,2021-05-24 00:00:00,2821,70,202
,,10,22,6,2021-05-24 00:00:00,665,243,84
,,15,24,1,2021-05-24 00:00:00,8526,209,609
,,22,10,1,2021-05-24 00:00:00,9436,247,787
,,18,24,21,2021-05-24 00:00:00,217,81,11
,,14,22,0,2021-05-24 00:00:00,4865,46,487
,,20,9,14,2021-05-24 00:00:00,10451,105,551
,,6,1,13,2021-05-24 00:00:00,9093,28,304
,,18,0,0,2021-05-24 00:00:00,1638,282,103
,,7,13,13,2021-05-24 00:00:00,8610,47,278
,,1,1,10,2021-05-24 00:00:00,1351,58,72
,,9,14,5,2021-05-24 00:00:00,11102,50,505
,,19,8,1,2021-05-24 00:00:00,4711,29,429
,,6,12,2,2021-05-24 00:00:00,903,49,43
,,6,7,14,2021-05-24 00:00:00,1295,112,81
,,22,16,4,2021-05-24 00:00:00,14574,118,561
,,15,21,6,2021-05-24 00:00:00,3318,34,277
,,20,19,11,2021-05-24 00:00:00,3262,487,297
,,7,5,14,2021-05-24 00:00:00,1036,59,55
,,15,21,19,2021-05-24 00:00:00,5285,213,378
,,25,5,0,2021-05-24 00:00:00,2667,428,267
,,22,17,17,2021-05-24 00:00:00,6097,84,244
,,10,5,0,2021-05-24 00:00:00,11550,93,770
,,16,24,15,2021-05-24 00:00:00,1589,62,159
,,6,17,22,2021-05-25 00:00:00,4375,11,274
,,15,19,11,2021-05-25 00:00:00,7966,123,725
,,3,14,5,2021-05-25 00:00:00,10829,86,516
,,4,17,0,2021-05-25 00:00:00,22652,46,2060
,,15,3,16,2021-05-25 00:00:00,5257,95,182
,,24,1,19,2021-05-25 00:00:00,5817,396,277
,,15,24,20,2021-05-25 00:00:00,987,427,52
,,14,21,7,2021-05-25 00:00:00,2723,21,101
,,3,12,20,2021-05-25 00:00:00,6944,178,366
,,2,24,7,2021-05-25 00:00:00,7896,435,329
,,0,4,17,2021-05-25 00:00:00,13573,88,543
,,19,5,4,2021-05-25 00:00:00,9856,12,329
,,2,4,14,2021-05-25 00:00:00,14938,261,879
,,1,2,13,2021-05-25 00:00:00,1358,268,60
,,0,21,6,2021-05-25 00:00:00,3696,118,247
,,15,14,0,2021-05-25 00:00:00,2737,193,343
,,22,16,12,2021-05-25 00:00:00,6797,27,252
,,21,13,0,2021-05-25 00:00:00,2527,30,158
,,13,15,21,2021-05-25 00:00:00,392,43,20
,,7,1,16,2021-05-25 00:00:00,126,242,6
,,15,7,14,2021-05-25 00:00:00,11522,235,721
,,2,1,20,2021-05-26 00:00:00,8498,182,532
,,17,1,17,2021-05-26 00:00:00,1113,33,53
,,16,2,21,2021-05-26 00:00:00,5614,223,216
,,17,8,7,2021-05-26 00:00:00,4410,156,153
,,14,11,16,2021-05-26 00:00:00,9163,151,340
,,20,24,12,2021-05-27 00:00:00,2590,202,84
,,4,5,2,2021-05-27 00:00:00,3745,127,198
,,3,0,16,2021-05-27 00:00:00,8337,14,288
,,22,6,15,2021-05-27 00:00:00,4522,42,566
,,7,4,9,2021-05-27 00:00:00,2625,580,120
,,9,1,12,2021-05-28 00:00:00,441,171,16
,,24,6,7,2021-05-28 00:00:00,3311,92,128
,,22,13,16,2021-05-28 00:00:00,6650,22,266
,,4,8,6,2021-05-28 00:00:00,3871,503,352
,,21,5,6,2021-05-28 00:00:00,637,61,49
,,14,21,14,2021-05-28 00:00:00,10696,47,823
,,4,9,16,2021-05-28 00:00:00,8701,12,349
,,21,14,10,2021-05-28 00:00:00,2590,120,162
,,5,18,4,2021-05-28 00:00:00,10850,226,402
,,5,13,8,2021-05-28 00:00:00,2870,290,152
,,15,9,17,2021-05-28 00:00:00,13650,256,719
,,21,3,4,2021-05-28 00:00:00,12425,230,429
,,16,21,13,2021-05-31 00:00:00,2114,80,89
,,9,5,16,2021-05-31 00:00:00,3290,16,118
,,12,11,14,2021-05-31 00:00:00,1463,51,77
,,25,6,21,2021-05-31 00:00:00,9436,64,350
,,19,23,12,2021-05-31 00:00:00,8162,69,327
,,21,7,7,2021-05-31 00:00:00,9310,351,333
,,3,5,19,2021-05-31 00:00:00,8155,17,389
,,21,18,5,2021-05-31 00:00:00,7588,68,330
,,6,7,10,2021-05-31 00:00:00,4879,50,244
,,24,12,19,2021-05-31 00:00:00,602,118,28
,,13,5,0,2021-05-31 00:00:00,2037,61,136
,,16,10,13,2021-05-31 00:00:00,15400,387,497
,,21,3,2,2021-05-31 00:00:00,2961,12,175
,,1,16,16,2021-05-31 00:00:00,1225,29,41
,,1,7,14,2021-05-31 00:00:00,6930,254,330
,,11,1,4,2021-05-31 00:00:00,12684,297,453
,,12,14,9,2021-05-31 00:00:00,8512,549,294
,,22,9,11,2021-05-31 00:00:00,9646,178,877
,,11,15,1,2021-05-31 00:00:00,5586,76,430
,,17,6,5,2021-05-31 00:00:00,3528,267,221
,,7,22,22,2021-05-31 00:00:00,3143,109,225
,,3,3,7,2021-06-01 00:00:00,9135,194,398
,,10,10,6,2021-06-01 00:00:00,1218,315,153
,,10,23,12,2021-06-01 00:00:00,4760,138,145
,,12,9,5,2021-06-01 00:00:00,8582,290,477
,,2,8,15,2021-06-01 00:00:00,2401,109,185
,,14,19,5,2021-06-01 00:00:00,11886,415,566
,,9,16,19,2021-06-01 00:00:00,8582,45,391
,,1,2,19,2021-06-01 00:00:00,6825,4,402
,,6,16,21,2021-06-01 00:00:00,3661,13,167
,,24,7,13,2021-06-01 00:00:00,10248,65,380
,,21,11,7,2021-06-01 00:00:00,9996,441,385
,,5,12,8,2021-06-02 00:00:00,13545,293,903
,,6,3,0,2021-06-02 00:00:00,1386,347,99
,,9,1,5,2021-06-02 00:00:00,5481,142,289
,,11,14,6,2021-06-02 00:00:00,10031,5,912
,,1,16,6,2021-06-02 00:00:00,3493,3,437
,,11,12,15,2021-06-02 00:00:00,4081,717,511
,,22,0,9,2021-06-02 00:00:00,511,88,18
,,10,5,17,2021-06-02 00:00:00,6909,382,315
,,21,6,16,2021-06-02 00:00:00,9814,138,317
